date,ndvi_mean,ndvi_min,ndvi_max,ndre_mean,ndre_min,ndre_max,msavi_mean,msavi_min,msavi_max,reci_mean,reci_min,reci_max,evi_mean,evi_min,evi_max,cab_mean,cab_min,cab_max
9/28/2022,0.087328886,0.080396533,0.091715671,0.073492488,0.065956578,0.077785708,0.5872986,0.580366414,0.59168515,0.191376724,0.174850449,0.201953664,-0.675614566,-0.74469934,-0.590230293,-96.87374906,-109.3745233,-81.38162126
10/3/2022,0.078374461,0.076157674,0.082416005,0.062744831,0.059245285,0.06518463,0.578346795,0.576130112,0.582388131,0.170081522,0.164871588,0.17963697,-0.54865271,-0.576768489,-0.521772739,-73.81663197,-78.9337702,-68.91969551
10/8/2022,0.112828931,0.078937136,0.125594556,0.101732635,0.073925942,0.11342828,0.612788979,0.578899618,0.625554342,0.254479853,0.171404451,0.28726846,-0.706786564,-0.817274142,-0.496899478,-102.5117157,-122.4660325,-64.38327443
10/13/2022,0.083063717,0.035954688,0.134807006,0.080749119,0.038939655,0.12399321,0.583034729,0.53593269,0.634770658,0.182877684,0.074591279,0.311622977,-0.828924877,-1.546471269,-0.340878469,-124.3135473,-251.856468,-35.82430295
10/18/2022,0.253469271,0.081932776,0.348963857,0.212472668,0.08654999,0.28581652,0.753414715,0.581904989,0.848899645,0.696023868,0.1784897,1.072026014,-2.735634961,-5.607549121,-0.616672382,-446.5877536,-901.0296601,-86.18588928
10/23/2022,0.355333826,0.172850057,0.435368478,0.262109999,0.124037355,0.323515862,0.855259886,0.672792546,0.935290693,1.119842539,0.417941302,1.542133212,-31.41217534,-346.4272031,41.49553571,18140.30658,-2330.281922,376803.0637
10/28/2022,0.181676933,0.075589791,0.254482955,0.153153671,0.068132922,0.215410918,0.681607407,0.57552052,0.754412851,0.446138754,0.16354166,0.682701886,-0.622860666,-1.009955829,-0.19204893,-87.23722211,-157.0355182,-8.415097277
11/2/2022,0.100860249,0.072971597,0.129562914,0.087364644,0.054558147,0.113903619,0.600825473,0.572939112,0.629525125,0.225015065,0.157431215,0.297696292,-1.002276048,-2.329944208,-0.654389908,-155.0541863,-386.5248492,-93.02988383
11/7/2022,0.09340418,0.070558585,0.105599165,0.075650835,0.047032245,0.084663078,0.593373512,0.570528637,0.605567474,0.206214777,0.151830092,0.236133859,-0.676569598,-0.925646822,-0.547289504,-97.01255729,-141.9429873,-73.56875833
11/12/2022,0.074672757,0.046753511,0.101359412,0.064403852,0.036911085,0.089501157,0.574641471,0.546725905,0.601323556,0.16172948,0.098093219,0.225583866,-0.597104437,-0.985099274,-0.452323535,-82.58226404,-152.5912627,-56.24208237
11/17/2022,0.077595472,0.068134539,0.092324205,0.061077109,0.04885938,0.075051054,0.577570279,0.568109912,0.592297714,0.168334484,0.14623256,0.203429922,-0.508486073,-0.563389392,-0.447196748,-66.49227504,-76.49963968,-55.3048084
11/22/2022,-0.017159195,-0.02290279,-0.013222205,0.001233828,-0.005418039,0.008150736,0.482828375,0.477084549,0.486765273,-0.033729825,-0.04477999,-0.026099321,0.166507912,0.121581985,0.255114075,58.28920221,49.87736238,74.91532765
11/27/2022,0.213437097,0.169548944,0.309507966,0.175274047,0.139878362,0.252862602,0.71337333,0.669489259,0.809440705,0.544969901,0.408329755,0.896485329,-1.188047903,-2.75154913,-0.995927762,-188.5811575,-457.1290321,-154.5279125
12/2/2022,0.202203492,0.077089667,0.449315459,0.160132536,0.053778619,0.356634319,0.70215273,0.577059908,0.94924981,0.518439659,0.167057812,1.631843328,10.33797691,-175.3378378,79.26136364,5252.039173,-2330.221696,80282.57324
12/7/2022,-0.004152755,-0.006989001,-0.001717426,0.005260388,0.003008911,0.008092216,0.495833026,0.492996878,0.498268312,-0.008268103,-0.013880988,-0.003428963,0.032851011,0.013035544,0.056476252,33.31263662,29.62082541,37.7171851
12/12/2022,0.081804248,0.066261925,0.101916641,0.066440237,0.050117504,0.082500823,0.581776714,0.56623737,0.601886123,0.17845706,0.141928285,0.226964772,-1.183517342,-2.23518851,-0.717662952,-187.2847456,-370.4781953,-104.4876366
12/17/2022,0.114977844,0.104313888,0.147221655,0.09018837,0.08038386,0.11989592,0.614945646,0.604282023,0.647188477,0.259910312,0.232925102,0.345275313,-0.879388618,-1.231560892,-0.737399344,-133.6193516,-196.4570989,-108.0555621
12/22/2022,0.254538822,0.129850417,0.558783352,0.190507396,0.091518328,0.472590178,0.754467202,0.629782161,1.058707217,0.695283103,0.298455417,2.532920361,11.92145503,-80.69620253,1394.782051,87775.80427,-2309.528222,7439514.189
12/27/2022,0.273567742,0.11535126,0.555212557,0.213078294,0.083175406,0.481818169,0.773492448,0.615284553,1.055138548,0.767577147,0.260784328,2.496530056,-6.073336443,-44.8,163.5123967,451.5369721,-2254.878043,128636.1561
1/1/2023,0.293879464,0.120477289,0.541900218,0.223183023,0.084171325,0.46399948,0.793807661,0.620417589,1.041829843,0.843789626,0.27396062,2.365860939,-10.5934406,-340.1408046,240.8196721,3466.66475,-2310.806984,361678.2079
1/6/2023,0.256787896,0.145398438,0.425805032,0.202179909,0.105466016,0.363591731,0.756720838,0.645339868,0.925737125,0.695349076,0.34027189,1.483137488,-2.570567125,-7.480672755,-1.48706944,-425.2171731,-1159.63685,-241.4621604
1/11/2023,0.192748855,0.124298319,0.289273143,0.14430785,0.090032652,0.230489507,0.692693457,0.624248256,0.789215327,0.478530383,0.283882797,0.814020634,-1.872557842,-3.512455516,-1.1904102,-308.1301977,-581.2485193,-189.1640225
1/16/2023,0.299885971,0.08993338,0.550313592,0.223764913,0.057260815,0.454801351,0.799814056,0.589878805,1.050242007,0.873989253,0.197641313,2.447543859,-30.6435331,-1382.5,129.1035068,164642.3567,-2234.426769,6761030.079
1/21/2023,0.272601618,0.089705393,0.471994638,0.212018728,0.068224229,0.393920124,0.772538041,0.589656599,0.971929353,0.758695439,0.197090909,1.787840486,-6.42586234,-35.96875,58.91304348,-842.8511452,-2281.305202,23736.78933
1/26/2023,0.312826501,0.084250405,0.538060606,0.23784975,0.050791159,0.434290469,0.812755391,0.584197709,1.03798944,0.927185566,0.184003159,2.329572439,33.70425613,-60.23534364,314.9025974,34537.94912,-2295.368481,423076.4117
1/31/2023,0.024669769,0.00646011,0.065437645,0.017692974,-0.00484153,0.058222678,0.524649238,0.506439271,0.565416111,0.050989288,0.013004231,0.140039131,-0.462133082,-2.842105263,-0.32,-57.73046823,-472.1235069,-31.9890272
2/5/2023,0.286111132,0.086901993,0.446840137,0.222148784,0.06086044,0.357232541,0.786043165,0.586849413,0.946769757,0.811574549,0.190345362,1.615591407,-13.56694497,-170.8139535,32.39819005,2465.662298,-2329.691931,75374.39677
2/10/2023,0.280004205,0.081240259,0.475329906,0.200439789,0.05190428,0.353064984,0.779938668,0.581189919,0.97525995,0.788788727,0.176847667,1.811919093,5.163040596,0.63844269,14.71580817,1108.045116,147.5189708,3561.319645
2/15/2023,0.249211766,0.079826839,0.454571843,0.183686136,0.052755978,0.332890004,0.749149065,0.579776643,0.954502576,0.671531842,0.17350395,1.66684401,3.523506073,0.649844939,15.02879079,741.1358212,149.6951197,3653.757236
2/20/2023,0.229949989,0.08664944,0.420406938,0.165799468,0.058389261,0.296286196,0.729889633,0.586598915,0.920338096,0.604925267,0.189739719,1.450696945,3.042273054,0.743642815,20.76569678,642.371726,167.632921,5475.565423
2/25/2023,0.239711838,0.082948521,0.435294122,0.177375725,0.060725361,0.313571721,0.739652504,0.582898675,0.9352262,0.637074637,0.180902645,1.541666627,2.002519122,0.544210054,8.385562395,417.3174314,129.57098,1846.138079
3/2/2023,0.22322387,0.079114467,0.374587089,0.16235657,0.053089935,0.259062231,0.72316542,0.579064779,0.874522897,0.579620099,0.171822593,1.197887301,1.776160043,0.4961257,5.223191731,370.7409057,120.4377361,1099.524491
3/7/2023,0.201301124,0.107512064,0.268836439,0.157117776,0.078316286,0.225847021,0.701243301,0.60745973,0.7687739,0.505789095,0.240926638,0.735366285,-4.541565448,-91.09962406,73.71443089,1554.146523,-2324.032969,33823.47938
3/12/2023,0.212021578,0.081081077,0.316605866,0.161154873,0.059649754,0.248094723,0.711962901,0.581028385,0.816539571,0.54131773,0.176470593,0.926569045,2.008875991,0.637115165,5.873015873,417.8091473,147.2656714,1246.947243
3/17/2023,0.195039602,0.087371022,0.282638729,0.156676112,0.06805677,0.231225148,0.694979674,0.587313297,0.782575151,0.487070533,0.191471085,0.787995577,-18.70162034,-169.1463415,341.4628483,13470.12674,-2274.878159,493026.8263
3/22/2023,0.207783237,0.092688546,0.332513064,0.160217536,0.068292685,0.26352632,0.707724462,0.59263168,0.832449058,0.528733082,0.204314724,0.996313393,166.4234571,0.822931785,7600,4510366.869,182.8464495,213509274.4
3/27/2023,0.184983626,0.095414199,0.27329731,0.149625175,0.077594154,0.227502823,0.684926317,0.595359157,0.773236697,0.456079601,0.210956663,0.75215745,4.654621008,-57.52958853,127.6022727,4699.841754,-2323.413288,85056.11502
4/1/2023,0.211105067,0.096339464,0.358769417,0.162819229,0.06715133,0.285490096,0.711045911,0.596285168,0.858704667,0.538901729,0.213220477,1.119002819,3.735929902,-45.89060973,60.45454545,1006.767441,-775.3700596,24699.3645
4/6/2023,0.229982232,0.093594097,0.378901362,0.179619631,0.065139316,0.2995179,0.729922233,0.59353487,0.878836205,0.602136432,0.206516951,1.220101714,2.294630123,0.761610913,4.397094349,475.2825704,171.0764942,916.5890384
4/11/2023,0.230179581,0.078199923,0.419200331,0.17234844,0.061943721,0.318813235,0.730120751,0.578146611,0.91913365,0.603342983,0.16966787,1.443528295,1.860090372,0.772032047,4.890789302,387.0403694,173.0747835,1025.311068
4/16/2023,0.218266,0.07943128,0.258852929,0.170050679,0.059940431,0.193518519,0.718207953,0.579376362,0.758791736,0.562240755,0.17257002,0.698519826,1.88111776,0.832129442,3.294979079,390.8572861,184.6142336,680.3285858
4/21/2023,0.20968062,0.107777342,0.250869513,0.16508407,0.085329786,0.195024282,0.709617344,0.607717359,0.750802562,0.53288155,0.241592914,0.669761896,-8.93903538,-27.40112994,25.16431925,-1181.264583,-2329.789107,7036.095588
4/26/2023,0.12331057,0.101902373,0.133889019,0.10537862,0.086749285,0.12200921,0.623258049,0.601857996,0.633841424,0.281410382,0.226929396,0.309172928,-0.88342118,-1.240677966,-0.604395604,-134.244375,-198.0712216,-83.95595894
5/1/2023,0.107156321,0.07032463,0.203570023,0.075972877,0.046394702,0.166924745,0.607117141,0.57028923,0.703523853,0.242869121,0.151288584,0.511206329,-0.708984611,-6.782138726,11.15384615,-69.64393193,-1066.20861,2559.997373
5/6/2023,0.219498209,0.093999662,0.25740391,0.184670333,0.080681734,0.212681219,0.71943929,0.59394918,0.757344255,0.565112479,0.20750469,0.693254113,-2.889407664,-3.556813235,-1.42564648,-479.4639994,-588.3530132,-230.6868404
5/11/2023,0.124016784,0.112476625,0.130561441,0.099921788,0.08948195,0.105026349,0.623976544,0.612435718,0.630519695,0.283188465,0.253461778,0.30033505,-0.851045217,-0.934680267,-0.734601291,-128.5410317,-143.5626015,-107.5499069
5/16/2023,0.244969805,0.12502268,0.289745361,0.196428374,0.103197396,0.228543237,0.744904642,0.62496598,0.789677419,0.652543869,0.285773546,0.815891445,-88.74451906,-1302,82.14285714,292293.9429,-2324.730659,5982485.438
5/21/2023,0.253906887,0.12952818,0.301192313,0.197063973,0.10168907,0.234628633,0.753840616,0.629472568,0.80112311,0.684651871,0.297604561,0.86201781,-0.452044524,-81.6875,121.6666667,8311.003923,-2285.002056,77027.83733
5/26/2023,0.256309202,0.130853161,0.317749202,0.208700169,0.107260026,0.248931795,0.756243272,0.630798963,0.817680942,0.694287152,0.301107168,0.931473315,-17.8431674,-868.3333333,97.16836735,72119.00713,-2016.65568,2607109.457
5/31/2023,0.240125751,0.162746042,0.28090924,0.191884412,0.122532122,0.220368743,0.740066898,0.662693015,0.780849267,0.63357414,0.388761461,0.781290054,-6.92447541,-22.1799308,36.02739726,-943.9684319,-2294.541139,11498.84339
6/5/2023,0.280921127,0.106498547,0.336308062,0.2261895,0.087304614,0.269487411,0.780856,0.606439725,0.836238949,0.787504249,0.238384709,1.013446212,6.656445949,1.174582798,17.57340242,1454.332641,250.8757551,4431.994268
6/10/2023,0.008282047,-0.010509646,0.025451615,0.019965924,-0.01866857,0.040686976,0.50826486,0.489472737,0.525433972,0.016824579,-0.020800684,0.052232634,-0.110683927,-0.352066338,0.63705045,6.683660927,-37.87813793,147.2537421
6/15/2023,0.125452913,0.103541136,0.132743359,0.104864458,0.087291062,0.112899043,0.625411216,0.603500505,0.632701578,0.286942329,0.231000304,0.306122452,-0.863181569,-1.044808743,-0.764469673,-130.7184138,-163.2594448,-112.9446556
6/20/2023,0.08626559,0.051470589,0.109268419,0.081338612,0.055950016,0.106433034,0.586228751,0.551444596,0.609227683,0.189243185,0.108527131,0.245345339,-0.692173545,-0.980769231,-0.462789746,-99.81325724,-151.8166036,-58.15490405
6/25/2023,0.13093083,0.106746368,0.149492428,0.108248933,0.088008955,0.124472864,0.630886593,0.606703195,0.649447264,0.301383646,0.23900573,0.351536959,-1.392394942,-1.605198455,-1.279104038,-224.824182,-262.1072436,-204.8676163
6/30/2023,0.037592932,0.029935071,0.043822076,0.033919771,0.024054984,0.041166589,0.537570665,0.529912728,0.543799679,0.078145001,0.061717663,0.091660924,-0.31554891,-0.359531773,-0.287895019,-31.17034267,-39.24811849,-26.08524831
7/5/2023,-0.007973046,-0.01141404,-0.004555062,0.008874134,0.002819267,0.012598425,0.492012421,0.488571513,0.495430188,-0.015815411,-0.022570459,-0.009068813,0.060732302,0.03213878,0.093417231,38.51177898,33.17952699,44.61304667
7/10/2023,0.096497111,0.072799399,0.148239568,0.086256403,0.065026358,0.12697576,0.596462056,0.572768695,0.648197467,0.214054499,0.157030523,0.348078102,-2.003175302,-23.625,12.23933465,-232.0488795,-2320.445875,2855.278372
7/15/2023,0.046686704,0.01584496,0.146093279,0.05947984,0.022753274,0.168362513,0.546665907,0.515828678,0.646061042,0.09891603,0.032200128,0.342176378,-0.541810185,-3.76056338,-0.288004596,-71.76258952,-620.8007522,-26.10541128
7/20/2023,0.037815985,-0.043094929,0.092670828,0.036876954,-0.050098084,0.08368361,0.537796307,0.456887707,0.592647858,0.080643131,-0.082628973,0.204271689,1.022262498,-0.816183451,26.81818182,345.4206517,-122.2695622,7659.604661
7/25/2023,-0.015896638,-0.032756925,-0.00200546,0.005367925,-0.015301353,0.018118583,0.484091963,0.467232128,0.497982508,-0.031166075,-0.063435882,-0.004002891,0.43739867,-3.512562814,5.554435484,117.3308771,-581.265722,1174.28428
7/30/2023,-0.005536039,-0.009435438,-0.002273958,0.009093142,0.004242978,0.01419923,0.494450815,0.490551776,0.497712569,-0.011006615,-0.018694485,-0.004537597,0.072041297,0.022203426,0.151413753,40.62399134,31.32835626,55.45961521
8/4/2023,0.034749294,0.019522777,0.07304205,0.043813274,0.029197881,0.084487274,0.534728109,0.519503995,0.573015523,0.072201472,0.039823011,0.157595262,-0.569065484,-1.330538638,-0.292089249,-77.42235828,-213.9478251,-26.85695447
8/14/2023,0.288370771,0.108739153,0.42997542,0.230452221,0.085058764,0.339379996,0.788306773,0.608681143,0.92990823,0.815906881,0.244011983,1.508620739,4.766177898,1.020572261,9.426400817,1006.101318,220.9695882,2107.951404
8/19/2023,0.28307449,0.108649895,0.377402127,0.217491548,0.082201608,0.298796982,0.78300902,0.608594188,0.87733216,0.796116673,0.243787274,1.212346315,8.883400551,0.774402711,22.28832952,2048.749909,173.529491,5999.680558
8/24/2023,0.249241361,0.113838911,0.318803996,0.200756653,0.095600396,0.259659618,0.749182795,0.613787306,0.818741394,0.667661123,0.256926,0.936012566,11.8062721,1.09158336,126.641791,3305.857971,234.7370653,82490.07941
8/29/2023,0.142822157,0.063249469,0.214302361,0.123965772,0.057070706,0.194272637,0.642743427,0.563183261,0.71421918,0.334360567,0.135040164,0.545508504,-0.473225724,-0.758826482,-0.221602753,-60.04582144,-111.9258973,-13.87082359
9/3/2023,0.089401431,0.079229593,0.095322937,0.079838831,0.071373411,0.088775739,0.589368678,0.579197899,0.595289795,0.196392916,0.172094122,0.210733622,-0.673822272,-0.766207486,-0.596029401,-96.54606465,-113.258333,-82.43570139
9/8/2023,0.093267846,0.076253675,0.115238205,0.074021988,0.055416439,0.09366516,0.59323491,0.576222331,0.615202722,0.205925695,0.165096566,0.260495424,-1.010534324,-4.453621347,22.10191083,-121.8793795,-728.8897357,5934.597513
9/13/2023,-0.008976309,-0.054505073,0.008092005,0.01203495,-0.042872753,0.027963743,0.491009305,0.445481185,0.508076945,-0.01762199,-0.103375651,0.016316041,0.098510808,-5.252921548,0.520208655,45.69438505,-849.1637183,125.0099849
9/18/2023,0.176815949,0.13732627,0.214028597,0.145428057,0.093367264,0.176267803,0.676754867,0.637273554,0.71396271,0.430426128,0.318373621,0.544621885,-1.361465642,-14.56140351,12.42737557,-187.1316276,-1904.412962,2907.592976
9/23/2023,-0.002446202,-0.013146179,0.011358183,0.018874239,0.005442903,0.035883993,0.497540812,0.486841072,0.511344549,-0.00482857,-0.025951199,0.022977369,0.437222145,-5.620689655,24.09442724,168.8446988,-902.9336171,6648.730049
9/28/2023,0.014127676,0.010026996,0.019998714,0.018801414,0.013748145,0.024743201,0.514111152,0.510010605,0.519981995,0.028672295,0.02025711,0.040813647,-0.141557959,-0.179540469,-0.10307916,0.921746275,-6.104065016,8.047716824
10/3/2023,0.195677456,0.147130147,0.240620956,0.160066659,0.119146414,0.202130988,0.695615201,0.647064767,0.74056108,0.488131986,0.345023692,0.633730829,-1.621867061,-6.027077498,-0.826896865,-262.2094039,-961.1898829,-124.1989374
10/8/2023,0.260699981,0.190686464,0.366532534,0.204952124,0.143943712,0.296253115,0.7606287,0.69061716,0.866459888,0.708947743,0.471230149,1.157226086,-1.859574095,-3.399688958,-1.28515625,-305.8191926,-563.1223545,-205.9370787
10/13/2023,0.209615992,0.160174668,0.281123251,0.171371347,0.134802669,0.232662857,0.709556667,0.66011702,0.78106232,0.531651065,0.381447583,0.782118082,-1.329403783,-2.264957265,-0.964653903,-213.6186449,-375.5269007,-148.9323078
10/18/2023,0.279837212,0.184104994,0.448444366,0.208715866,0.127386332,0.361923724,0.779767464,0.68404265,0.948367131,0.78472698,0.451295793,1.626107454,-7.30123097,-32.79069767,74.85882353,784.7867851,-2324.547451,34619.92312
10/23/2023,0.261916598,0.176268861,0.465081245,0.197190933,0.121923305,0.37945962,0.761849645,0.676210887,0.965004753,0.717457549,0.427976698,1.738885641,14.21924843,-32.8300667,191.9512195,9521.213654,-2330.697619,171049.3728
10/28/2023,-0.028874414,-0.048260752,-0.008346346,-0.014969723,-0.037459984,0.010036747,0.471111814,0.451726877,0.491640417,-0.055911213,-0.092077762,-0.016554523,0.452449686,0.066517895,3.42679887,113.2415973,39.59069098,708.1182413
11/2/2023,-0.00263519,-0.023600439,0.012658228,0.025922602,0.00622172,0.04294128,0.497337882,0.476373415,0.512629767,-0.005122,-0.046112578,0.025641026,0.013071422,-0.048651417,0.116273725,29.63227694,18.14759247,48.88474394
11/7/2023,0.160892491,0.086874545,0.243511721,0.132037719,0.080132179,0.203928217,0.66084745,0.586846174,0.743459715,0.38505354,0.190279543,0.643795133,-1.472851045,-2.662224646,-0.96034646,-238.7351736,-442.2794709,-148.1610435
11/12/2023,0.044297031,0.040770743,0.0476023,0.040048895,0.037011296,0.043212038,0.544273101,0.540747064,0.547578233,0.092705422,0.085007302,0.099963076,-0.276854552,-0.299933567,-0.256996803,-24.05286194,-28.29990137,-20.39623269
11/17/2023,0.253462306,0.171089992,0.440667748,0.190008371,0.122378498,0.33466199,0.753394194,0.671024277,0.940586814,0.68469652,0.412807196,1.575692296,8.459181001,-19.05138701,103.994391,2920.048675,-2185.912442,59160.75733
11/22/2023,-0.006905445,-0.043488994,0.055024192,-0.001298174,-0.044480216,0.04976768,0.493072436,0.456492226,0.554992968,-0.012593334,-0.083353043,0.1164563,0.156706866,-0.247871046,0.880776959,56.80257528,-18.71464698,193.9745895
11/27/2023,0.094123312,0.085176468,0.100565493,0.083271134,0.074557319,0.08976505,0.594088284,0.58514205,0.600530485,0.207852066,0.186213985,0.223619387,-0.566821123,-0.613352898,-0.515929318,-77.12231178,-85.58305516,-67.85437227
12/2/2023,0.03536706,0.03005795,0.039191347,0.040847825,0.036404345,0.044983324,0.535343728,0.530035853,0.539167442,0.073339878,0.061978862,0.081579916,-0.263632851,-0.287944379,-0.222503288,-21.61755519,-26.09433094,-14.03696459
12/7/2023,-0.015521438,-0.027178569,-0.001599147,-0.000418186,-0.013581807,0.015772587,0.484458126,0.472803021,0.498378715,-0.030527408,-0.052918877,-0.003193188,0.090307335,0.006817665,0.23310179,44.03806913,28.46308818,70.77889478
12/12/2023,0.044545153,-0.023703197,0.17272535,0.041118828,-0.029445246,0.165485814,0.544523153,0.476278624,0.672677861,0.096716123,-0.046308726,0.41757679,-0.283343551,-2.10255176,8.832417582,-11.25950406,-347.9014462,1957.836962
12/17/2023,0.160165111,0.139786363,0.181245819,0.127380569,0.103683315,0.152269006,0.66011963,0.639744435,0.681200188,0.381835226,0.325003833,0.442735612,-1.4281682,-2.614656032,-0.939145699,-230.7242929,-434.3476531,-144.3629915
12/22/2023,0.231550521,0.161997527,0.286351323,0.187257886,0.13126047,0.229328334,0.731479645,0.661930342,0.786275091,0.606100915,0.386627913,0.802499354,23.69261239,-72.15189873,341,39592.93494,-2274.329622,490478.628
12/27/2023,0.026003248,0.016222889,0.033054285,0.019792492,0.00881711,0.025134338,0.5259803,0.516200132,0.533031284,0.053420201,0.032980822,0.068368442,-0.171058737,-0.217852096,-0.122113087,-4.534574785,-13.17879641,4.520823376
1/1/2024,0.005132073,-0.005375425,0.015417256,0.014615227,0.006952571,0.023267658,0.505115147,0.494607641,0.515399031,0.010352803,-0.010693366,0.031317338,-0.062519577,-0.195673993,0.080827739,15.58101964,-9.08463992,42.26181103
1/6/2024,-0.033549652,-0.039733887,-0.027829893,-0.001737061,-0.009483155,0.005064655,0.466438112,0.460254059,0.472157803,-0.064903499,-0.076430872,-0.054152723,0.227896391,0.174581006,0.305871427,69.80562463,59.79928307,84.46694436
1/11/2024,0.147529163,0.097694509,0.183435082,0.121269641,0.074252941,0.15213646,0.647472316,0.597648426,0.683374618,0.347318862,0.216544211,0.449284792,-1.210900592,-1.781541557,-0.742659758,-192.4205793,-292.7352969,-109.0060517
1/16/2024,0.212608842,0.133260712,0.261238277,0.16307805,0.090305679,0.201320127,0.712544024,0.633203231,0.761168865,0.542384495,0.307498962,0.707232893,-8.549950191,-34.21875,485.5555556,-586.0412061,-2302.943319,956125.8984
1/21/2024,0.224453099,0.130309582,0.269700319,0.173896118,0.09656015,0.212189808,0.724387472,0.630252857,0.76962915,0.581989754,0.299668878,0.738601804,10.47185182,-48.69402985,73.84615385,4919.367478,-2260.695109,33795.93814
1/26/2024,0.0975818,0.039493632,0.156917661,0.083518796,0.013604834,0.154515684,0.59752723,0.539458065,0.656865093,0.218548237,0.082235038,0.372247547,-0.485934745,-1.754225674,-0.289611545,-62.1155993,-288.0061169,-26.40109153
1/31/2024,0.072714766,0.010790835,0.156244725,0.061893746,0.001097007,0.163854167,0.572671904,0.510753086,0.656189719,0.160912292,0.021817096,0.370355576,-6.401922019,-121.6666667,-0.203898501,1473.970546,-320.9649533,31738.15067
2/5/2024,0.231484899,0.113485113,0.278509587,0.174288111,0.078358211,0.219494388,0.731419384,0.613431398,0.778436353,0.606357373,0.256025285,0.772039652,11.85064232,0.67967275,173.4183673,7831.430375,155.3923505,145330.2123
2/10/2024,0.224777344,0.112914607,0.262064517,0.172691665,0.080137014,0.214172587,0.724712913,0.612860545,0.761994479,0.583320409,0.254574388,0.710264087,8.645634574,0.805436698,99.62287712,3518.210032,179.4856193,55275.20745
2/15/2024,0.219765818,0.110276543,0.289086998,0.163566368,0.075041324,0.227479979,0.71970395,0.61022446,0.789021854,0.566622407,0.247889489,0.813283801,3.076017661,0.69792567,12.03294779,655.5254972,158.8819536,2798.520266
2/20/2024,0.184182067,0.101534218,0.249296933,0.151381505,0.083601832,0.214050323,0.684122633,0.601482375,0.749234968,0.452934007,0.226016879,0.664169252,1.191908224,-328.4375,151.5714286,27310.99702,-2315.720216,335000.7645
2/25/2024,0.217586857,0.105428606,0.314998537,0.166081216,0.078491509,0.277018666,0.717525158,0.605377174,0.814933397,0.559634695,0.235707551,0.91970247,3.296688118,0.652747339,42.5223622,713.6265385,150.2492092,14581.44311
3/1/2024,0.176805366,0.099129841,0.246795371,0.140064778,0.079061978,0.220263645,0.676746885,0.599078734,0.74673479,0.430712442,0.220075756,0.655321002,-46.63484178,-1226.25,73.16455696,178368.31,-2147.595874,5293341.329
3/6/2024,0.204006065,0.100732915,0.29991287,0.15608358,0.071511529,0.249448121,0.703946298,0.600681721,0.799849536,0.515014145,0.224033356,0.856787324,3.560476943,0.778451001,12.17032967,759.9265205,174.3060377,2836.245445
3/11/2024,0.201192722,0.103712335,0.29012984,0.156960006,0.079277225,0.250304848,0.701134399,0.603662089,0.790067707,0.505791854,0.231426448,0.817416847,4.476760094,0.821682933,18.30578512,986.589308,182.6064689,4664.797035
3/16/2024,0.201296047,0.096914098,0.286041915,0.154522697,0.07293196,0.247468546,0.701237981,0.596864315,0.785979752,0.506697501,0.214628741,0.801284909,3.223883941,0.733215548,8.231046931,675.1925575,165.6356299,1807.951407
3/21/2024,0.218768887,0.101288535,0.297642171,0.171372088,0.080579348,0.248764351,0.7187105,0.601239501,0.797580097,0.563528944,0.225408345,0.847551405,2.26332227,0.574574389,4.274247635,469.9728973,135.3471929,889.810926
3/26/2024,0.234650499,0.096087635,0.311475396,0.173517621,0.070375189,0.252213389,0.734593832,0.596040998,0.811415219,0.618244097,0.212603882,0.90476191,1.688440978,0.42775533,2.852748252,353.0140795,107.4805603,588.0367371